ppt_id,item_id,pairing,logRT
ppt20,item25,Associated,4.79784018872193
ppt20,item25,Unassociated,4.85441105463163
ppt21,item25,Associated,3.83911343869754
ppt21,item25,Unassociated,5.01564254961489
ppt22,item25,Associated,4.6316069798688
ppt22,item25,Unassociated,5.02789257992125
ppt23,item25,Associated,3.99070293240057
ppt23,item25,Unassociated,4.52024576276164
ppt24,item25,Associated,2.14440014952963
ppt24,item25,Unassociated,2.61383889659182
ppt25,item25,Associated,3.5128739744938
ppt25,item25,Unassociated,4.49492620048458
ppt26,item25,Associated,4.88568741683234
ppt26,item25,Unassociated,5.02256867535001
ppt27,item25,Associated,3.60997652945853
ppt27,item25,Unassociated,4.05398940887895
ppt28,item25,Associated,3.02762932399124
ppt28,item25,Unassociated,2.78420698693222
ppt29,item25,Associated,3.27982774372257
ppt29,item25,Unassociated,3.67306972503638
ppt30,item25,Associated,3.57914009231949
ppt30,item25,Unassociated,5.5177447649603
ppt31,item25,Associated,4.00107535036786
ppt31,item25,Unassociated,5.25423216951455
ppt32,item25,Associated,2.55683455866928
ppt32,item25,Unassociated,2.67910746244641
ppt33,item25,Associated,3.44209773131218
ppt33,item25,Unassociated,3.76380247406443
ppt34,item25,Associated,3.92574633811748
ppt34,item25,Unassociated,4.51275945943791
ppt35,item25,Associated,2.9910315221083
ppt35,item25,Unassociated,3.98442698700728
ppt36,item25,Associated,3.62962030214647
ppt36,item25,Unassociated,4.47652007983954
ppt37,item25,Associated,4.01476725522287
ppt37,item25,Unassociated,4.55397805818149
ppt38,item25,Associated,3.28129536357032
ppt38,item25,Unassociated,4.60198852939451
ppt39,item25,Associated,4.4539360944779
ppt39,item25,Unassociated,6.18804065288652
ppt40,item25,Associated,3.08904428970472
ppt40,item25,Unassociated,4.99037300294034
ppt41,item25,Associated,4.11583986602373
ppt41,item25,Unassociated,5.57294639254796
ppt42,item25,Associated,3.84735454186238
ppt42,item25,Unassociated,4.47328119471303
ppt43,item25,Associated,3.78207381987907
ppt43,item25,Unassociated,5.61647250581628
ppt44,item25,Associated,3.48629637028911
ppt44,item25,Unassociated,4.32299424421269
ppt45,item25,Associated,2.55960201231875
ppt45,item25,Unassociated,3.71270619196174
ppt46,item25,Associated,1.93474340815819
ppt46,item25,Unassociated,1.90105919431704
ppt47,item25,Associated,3.78809587556006
ppt47,item25,Unassociated,4.97418273002252
ppt48,item25,Associated,3.79291718649367
ppt48,item25,Unassociated,4.44003205111415
ppt49,item25,Associated,3.30831640725355
ppt49,item25,Unassociated,4.45505829696555
ppt50,item25,Associated,5.17553039281424
ppt50,item25,Unassociated,6.17329398680856
ppt51,item25,Associated,3.73836793173429
ppt51,item25,Unassociated,4.80442710899116
ppt52,item25,Associated,3.12934146063059
ppt52,item25,Unassociated,3.87361405993131
ppt53,item25,Associated,3.46819849593566
ppt53,item25,Unassociated,4.74388599937285
ppt54,item25,Associated,1.79117903651958
ppt54,item25,Unassociated,2.84085387403622
ppt55,item25,Associated,4.14700859091734
ppt55,item25,Unassociated,6.08293643500605
ppt56,item25,Associated,3.97714407610875
ppt56,item25,Unassociated,5.35128280250691
ppt57,item25,Associated,2.53361804431524
ppt57,item25,Unassociated,3.61419936784411
ppt58,item25,Associated,3.18171319116712
ppt58,item25,Unassociated,3.25189929452999
ppt59,item25,Associated,3.12120625286147
ppt59,item25,Unassociated,3.54659621029738
ppt60,item25,Associated,2.9699267555599
ppt60,item25,Unassociated,3.67544707929093
ppt61,item25,Associated,2.8837874222119
ppt61,item25,Unassociated,5.31834499646128
ppt62,item25,Associated,2.90944630531471
ppt62,item25,Unassociated,4.59803358135952
ppt63,item25,Associated,3.35474260130861
ppt63,item25,Unassociated,4.01356530355446
ppt64,item25,Associated,2.88275091285128
ppt64,item25,Unassociated,3.99526201157902
ppt65,item25,Associated,2.45845153184532
ppt65,item25,Unassociated,3.10060685054924
ppt66,item25,Associated,3.79253633002871
ppt66,item25,Unassociated,4.12371763838302
ppt67,item25,Associated,2.50313904581119
ppt67,item25,Unassociated,2.65975322515516
ppt68,item25,Associated,3.59091722748657
ppt68,item25,Unassociated,5.49023493287236
ppt69,item25,Associated,2.89384634562799
ppt69,item25,Unassociated,4.33735508275867
ppt70,item25,Associated,3.16599306613308
ppt70,item25,Unassociated,4.03748475958982
ppt71,item25,Associated,2.66818924253617
ppt71,item25,Unassociated,4.68753668052936
ppt72,item25,Associated,3.28804380491689
ppt72,item25,Unassociated,4.12464432033779
ppt73,item25,Associated,2.90200209087308
ppt73,item25,Unassociated,4.69682062221822
ppt74,item25,Associated,2.34672617682724
ppt74,item25,Unassociated,3.67648634343746
ppt75,item25,Associated,1.97227782399651
ppt75,item25,Unassociated,2.57671088756944
ppt76,item25,Associated,3.31088514312593
ppt76,item25,Unassociated,3.72687489399556
ppt77,item25,Associated,3.26005049933618
ppt77,item25,Unassociated,3.80588252180886
ppt78,item25,Associated,3.04845800018565
ppt78,item25,Unassociated,4.26212558908198
ppt79,item25,Associated,2.93955712732153
ppt79,item25,Unassociated,4.70669867157375
ppt80,item25,Associated,3.90505473901151
ppt80,item25,Unassociated,3.32372440369069
ppt81,item25,Associated,3.09802151582016
ppt81,item25,Unassociated,3.63923764817841
ppt82,item25,Associated,3.52632920675235
ppt82,item25,Unassociated,4.15051596116246
ppt83,item25,Associated,3.56373835526724
ppt83,item25,Unassociated,4.55367111541557
ppt84,item25,Associated,3.14819290000236
ppt84,item25,Unassociated,3.04264321457199
ppt85,item25,Associated,3.85826647271946
ppt85,item25,Unassociated,4.98169024676299
ppt86,item25,Associated,3.53470404386485
ppt86,item25,Unassociated,4.37323478381574
ppt87,item25,Associated,2.60002166041727
ppt87,item25,Unassociated,4.18076422162213
ppt88,item25,Associated,2.93811812138777
ppt88,item25,Unassociated,4.6134770605065
ppt89,item25,Associated,2.25047972878264
ppt89,item25,Unassociated,3.53685031300229
ppt90,item25,Associated,2.18138182424285
ppt90,item25,Unassociated,3.70265070721013
ppt91,item25,Associated,3.42857009929239
ppt91,item25,Unassociated,3.71491417873159
ppt92,item25,Associated,3.43198416250866
ppt92,item25,Unassociated,5.14580206350325
ppt93,item25,Associated,3.96301294812723
ppt93,item25,Unassociated,5.53937477218796
ppt94,item25,Associated,3.2999439776812
ppt94,item25,Unassociated,4.72604636517722
ppt95,item25,Associated,3.40595351208461
ppt95,item25,Unassociated,4.83920783244042
ppt96,item25,Associated,3.6630888348846
ppt96,item25,Unassociated,3.8498884051102
ppt97,item25,Associated,2.9808854697864
ppt97,item25,Unassociated,4.13524594944443
ppt98,item25,Associated,2.76269988070746
ppt98,item25,Unassociated,3.54756709273518
ppt99,item25,Associated,2.14620378589046
ppt99,item25,Unassociated,2.80601249095489
ppt100,item25,Associated,3.16452982664862
ppt100,item25,Unassociated,3.82184455593321
ppt1,item26,Associated,3.65508157256957
ppt1,item26,Unassociated,5.71153813762537
ppt2,item26,Associated,3.8275547829724
ppt2,item26,Unassociated,5.01688413985445
ppt3,item26,Associated,4.53761950603052
ppt3,item26,Unassociated,5.61298000258866
ppt4,item26,Associated,4.86993303353799
ppt4,item26,Unassociated,6.23326502565989
ppt5,item26,Associated,3.52344988309904
ppt5,item26,Unassociated,5.77081654824068
ppt6,item26,Associated,5.1281583315782
ppt6,item26,Unassociated,6.05835493533932
ppt7,item26,Associated,4.00526233010207
ppt7,item26,Unassociated,5.52664466713024
ppt8,item26,Associated,4.74685691098113
ppt8,item26,Unassociated,5.86056605014802
ppt9,item26,Associated,3.69134068968472
ppt9,item26,Unassociated,5.21296561220108
ppt10,item26,Associated,4.11041876282104
ppt10,item26,Unassociated,5.8039747862178
ppt11,item26,Associated,4.27108711697631
ppt11,item26,Unassociated,6.61123643912797
ppt12,item26,Associated,3.86663187651849
ppt12,item26,Unassociated,5.88711508502239
ppt13,item26,Associated,3.41660632059883
ppt13,item26,Unassociated,4.24896970674011
ppt14,item26,Associated,2.61301847838783
ppt14,item26,Unassociated,2.60884709529248
ppt15,item26,Associated,4.65738859450555
ppt15,item26,Unassociated,7.09863163486797
ppt16,item26,Associated,5.52313531949538
ppt16,item26,Unassociated,7.00465173518373
ppt17,item26,Associated,3.83823559629231
ppt17,item26,Unassociated,4.6248301506447
ppt18,item26,Associated,3.67460306479485
ppt18,item26,Unassociated,5.01206880615387
ppt19,item26,Associated,3.48643666901272
ppt19,item26,Unassociated,5.84092046939277
ppt20,item26,Associated,4.15750598298214
ppt20,item26,Unassociated,5.4939900713176
ppt21,item26,Associated,3.87738589356312
ppt21,item26,Unassociated,5.45404115355677
ppt22,item26,Associated,5.36221600248772
ppt22,item26,Unassociated,7.42419986701065
ppt23,item26,Associated,3.79876464575789
ppt23,item26,Unassociated,5.64262777440232
ppt24,item26,Associated,2.33722143392429
ppt24,item26,Unassociated,2.94212082219294
ppt25,item26,Associated,3.76114335766232
ppt25,item26,Unassociated,5.09179810027282
ppt26,item26,Associated,4.77471371581412
ppt26,item26,Unassociated,6.23990335898435
ppt27,item26,Associated,3.54561151601998
ppt27,item26,Unassociated,5.02449077297191
ppt28,item26,Associated,2.63630291475527
ppt28,item26,Unassociated,3.26960367432844
ppt29,item26,Associated,3.13584437115028
ppt29,item26,Unassociated,4.91083854428684
ppt30,item26,Associated,4.23069070513586
ppt30,item26,Unassociated,6.50408949185347
ppt31,item26,Associated,4.10370487406883
ppt31,item26,Unassociated,5.33293904775373
ppt32,item26,Associated,2.27251448987188
ppt32,item26,Unassociated,4.34608101256605
ppt33,item26,Associated,3.05124314940668
ppt33,item26,Unassociated,5.25611742418441
ppt34,item26,Associated,4.11676425626529
ppt34,item26,Unassociated,6.6146842479725
ppt35,item26,Associated,3.17279332192478
ppt35,item26,Unassociated,3.72970924682966
ppt36,item26,Associated,4.04532283153773
ppt36,item26,Unassociated,5.09513834534887
ppt37,item26,Associated,4.5099609605951
ppt37,item26,Unassociated,4.65878906533176
ppt38,item26,Associated,3.0288808604957
ppt38,item26,Unassociated,4.17168438771541
ppt39,item26,Associated,4.77794772166975
ppt39,item26,Unassociated,6.51038220606689
ppt40,item26,Associated,3.52666701868719
ppt40,item26,Unassociated,5.63104982968878
ppt41,item26,Associated,3.63875764346729
ppt41,item26,Unassociated,5.85569955257199
ppt42,item26,Associated,4.23180091309628
ppt42,item26,Unassociated,4.92765504960946
ppt43,item26,Associated,4.22268677648516
ppt43,item26,Unassociated,6.13546523368799
ppt44,item26,Associated,3.82429680324387
ppt44,item26,Unassociated,5.7669737945415
ppt45,item26,Associated,3.67661282877565
ppt45,item26,Unassociated,5.17960643093572
ppt46,item26,Associated,2.00420202912793
ppt46,item26,Unassociated,3.6893690359959
ppt47,item26,Associated,4.42050569414514
ppt47,item26,Unassociated,5.56348317837419
ppt48,item26,Associated,3.2580346351719
ppt48,item26,Unassociated,5.48304709127465
ppt49,item26,Associated,3.99187253536852
ppt49,item26,Unassociated,5.99857592332673
ppt50,item26,Associated,5.32885376553611
ppt50,item26,Unassociated,6.78191940115275
ppt51,item26,Associated,4.85391814439034
ppt51,item26,Unassociated,6.44597804063565
ppt52,item26,Associated,4.14393573274069
ppt52,item26,Unassociated,5.6806427617313
ppt53,item26,Associated,4.87434781756357
ppt53,item26,Unassociated,5.98637607098971
ppt54,item26,Associated,4.03638792763378
ppt54,item26,Unassociated,4.98503541754976
ppt55,item26,Associated,5.14589180365202
ppt55,item26,Unassociated,7.42782760875494
ppt56,item26,Associated,5.56468311370649
ppt56,item26,Unassociated,7.48388548421632
ppt57,item26,Associated,3.96799223371078
ppt57,item26,Unassociated,4.81551827810505
ppt58,item26,Associated,3.79233210841505
ppt58,item26,Unassociated,4.71406639133451
ppt59,item26,Associated,3.87982028107662
ppt59,item26,Unassociated,5.24784918146769
ppt60,item26,Associated,4.41621727779739
ppt60,item26,Unassociated,5.77861677496615
ppt61,item26,Associated,4.35378473957178
ppt61,item26,Unassociated,7.11161754144085
ppt62,item26,Associated,4.35512926892997
ppt62,item26,Unassociated,6.61066500551828
ppt63,item26,Associated,4.80970374301076
ppt63,item26,Unassociated,5.483530350357
ppt64,item26,Associated,3.64628520585755
ppt64,item26,Unassociated,4.8951044022497
ppt65,item26,Associated,4.40414095741886
ppt65,item26,Unassociated,5.13274551851313
ppt66,item26,Associated,4.05526300500654
ppt66,item26,Unassociated,5.94100645072826
ppt67,item26,Associated,3.76811659383283
ppt67,item26,Unassociated,4.59805757168483
ppt68,item26,Associated,5.0089961730126
ppt68,item26,Unassociated,6.80171173037138
ppt69,item26,Associated,4.93518547768573
ppt69,item26,Unassociated,5.88487256990427
ppt70,item26,Associated,5.23676429648699
ppt70,item26,Unassociated,6.61259901349083
ppt71,item26,Associated,3.47998405246793
ppt71,item26,Unassociated,6.09105693086352
ppt72,item26,Associated,3.93484754197578
ppt72,item26,Unassociated,5.87541721097471
ppt73,item26,Associated,3.15184408150437
ppt73,item26,Unassociated,5.97911907911263
ppt74,item26,Associated,4.48422825942494
ppt74,item26,Unassociated,5.15773675583961
ppt75,item26,Associated,2.99476884944107
ppt75,item26,Unassociated,4.29979121203385
ppt76,item26,Associated,4.5350987493536
ppt76,item26,Unassociated,6.60424823718014
ppt77,item26,Associated,4.28326559338021
ppt77,item26,Unassociated,5.33706683766896
ppt78,item26,Associated,4.14545619394133
ppt78,item26,Unassociated,5.65939195334129
ppt79,item26,Associated,4.35678522269205
ppt79,item26,Unassociated,6.22145849286817
ppt80,item26,Associated,4.94980257205546
ppt80,item26,Unassociated,5.67199950011026
ppt81,item26,Associated,4.22237488992977
ppt81,item26,Unassociated,6.00385186474841
ppt82,item26,Associated,4.2484535297931
ppt82,item26,Unassociated,5.88907791388949
ppt83,item26,Associated,4.65780889917641
ppt83,item26,Unassociated,6.28533565449706
ppt84,item26,Associated,3.04147191777799
ppt84,item26,Unassociated,4.82835397547484
ppt85,item26,Associated,4.87415585029447
ppt85,item26,Unassociated,7.11868849948702
ppt86,item26,Associated,5.03124935051254
ppt86,item26,Unassociated,6.64899774495277
ppt87,item26,Associated,3.74440221762306
ppt87,item26,Unassociated,5.62873887417657
ppt88,item26,Associated,3.78529579798916
ppt88,item26,Unassociated,5.51224601711189
ppt89,item26,Associated,3.52748625117928
ppt89,item26,Unassociated,4.52548921678494
ppt90,item26,Associated,3.93207266283871
ppt90,item26,Unassociated,5.34385180329848
ppt91,item26,Associated,4.4903543532152
ppt91,item26,Unassociated,6.03693638410162
ppt92,item26,Associated,5.10551477360273
ppt92,item26,Unassociated,6.86754823400408
ppt93,item26,Associated,5.16438088884953
ppt93,item26,Unassociated,7.05254263953708
ppt94,item26,Associated,4.98392679586385
ppt94,item26,Unassociated,7.01580572568963
ppt95,item26,Associated,5.01156806492773
ppt95,item26,Unassociated,6.87662572808007
ppt96,item26,Associated,4.20107195114289
ppt96,item26,Unassociated,5.23209686148992
ppt97,item26,Associated,4.56013930749557
ppt97,item26,Unassociated,4.972199592581
ppt98,item26,Associated,4.55203786368796
ppt98,item26,Unassociated,4.87152496237178
ppt99,item26,Associated,3.30274284554612
ppt99,item26,Unassociated,4.83627540609295
ppt100,item26,Associated,4.83082668715668
ppt100,item26,Unassociated,6.18877733750038
ppt1,item27,Associated,3.49181240006683
ppt1,item27,Unassociated,2.8351166197202
ppt2,item27,Associated,3.05271896111853
ppt2,item27,Unassociated,3.30970174440498
ppt3,item27,Associated,3.46480431995392
ppt3,item27,Unassociated,3.13922359821623
ppt4,item27,Associated,2.9268073691157
ppt4,item27,Unassociated,3.55073368919519
ppt5,item27,Associated,2.19480966735809
ppt5,item27,Unassociated,3.22079564255423
ppt6,item27,Associated,3.04373195998523
ppt6,item27,Unassociated,3.53940598198136
ppt7,item27,Associated,2.83225905699883
ppt7,item27,Unassociated,3.12868523180699
ppt8,item27,Associated,3.33497038830767
ppt8,item27,Unassociated,3.3339502410686
ppt9,item27,Associated,2.956365886063
ppt9,item27,Unassociated,2.29070855287532
ppt10,item27,Associated,3.24912203911731
ppt10,item27,Unassociated,3.088090917618
ppt11,item27,Associated,4.16018713240791
ppt11,item27,Unassociated,4.53799303873298
ppt12,item27,Associated,3.35919932637884
ppt12,item27,Unassociated,3.89554777497002
ppt13,item27,Associated,1.86525223991633
ppt13,item27,Unassociated,1.89019759881162
ppt14,item27,Associated,1.26412981429984
ppt14,item27,Unassociated,0.54857112923195
ppt15,item27,Associated,3.92727314748938
ppt15,item27,Unassociated,3.64372095118808
ppt16,item27,Associated,3.12913526327467
ppt16,item27,Unassociated,4.15207238438902
ppt17,item27,Associated,2.344310070519
ppt17,item27,Unassociated,2.5936823588149
ppt18,item27,Associated,2.76131666995681
ppt18,item27,Unassociated,2.71697438439242
ppt19,item27,Associated,2.81658462250367
ppt19,item27,Unassociated,2.75683726606283
ppt20,item27,Associated,2.98306770405448
ppt20,item27,Unassociated,3.55220308948444
ppt21,item27,Associated,2.58754842437041
ppt21,item27,Unassociated,3.1770244474045
ppt22,item27,Associated,3.96789559709386
ppt22,item27,Unassociated,3.67584181998393
ppt23,item27,Associated,2.76150010603591
ppt23,item27,Unassociated,2.73123167189235
ppt24,item27,Associated,0.592386037807966
ppt24,item27,Unassociated,0.615409889071133
ppt25,item27,Associated,1.98031000126274
ppt25,item27,Unassociated,2.97708911569202
ppt26,item27,Associated,3.51836723100066
ppt26,item27,Unassociated,3.09865614338705
ppt27,item27,Associated,2.40791187970516
ppt27,item27,Unassociated,2.10822493165716
ppt28,item27,Associated,1.8581042813881
ppt28,item27,Unassociated,1.27022963033666
ppt29,item27,Associated,2.55707998428115
ppt29,item27,Unassociated,1.98426270070678
ppt30,item27,Associated,3.41292750499098
ppt30,item27,Unassociated,3.36023288417676
ppt31,item27,Associated,3.4173208094722
ppt31,item27,Unassociated,3.15464704202616
ppt32,item27,Associated,0.584693842774751
ppt32,item27,Unassociated,1.55265157050257
ppt33,item27,Associated,2.27851971036637
ppt33,item27,Unassociated,2.80457005927722
ppt34,item27,Associated,3.37239860039633
ppt34,item27,Unassociated,3.38292607826014
ppt35,item27,Associated,1.79745957319795
ppt35,item27,Unassociated,1.77726594892388
ppt36,item27,Associated,2.89454546610831
ppt36,item27,Unassociated,2.62295125127633
ppt37,item27,Associated,3.6712151209063
ppt37,item27,Unassociated,2.98090163308633
ppt38,item27,Associated,2.37151401848215
ppt38,item27,Unassociated,2.1682622180469
ppt39,item27,Associated,3.06274403222996
ppt39,item27,Unassociated,3.86482790443671
ppt40,item27,Associated,2.52379333983061
ppt40,item27,Unassociated,3.62549907499108
ppt41,item27,Associated,3.73702667074094
ppt41,item27,Unassociated,2.45775811057321
ppt42,item27,Associated,2.08399530268401
ppt42,item27,Unassociated,2.89390593476301
ppt43,item27,Associated,2.84820363388738
ppt43,item27,Unassociated,3.90345987187141
ppt44,item27,Associated,2.75198486320763
ppt44,item27,Unassociated,2.63892822085161
ppt45,item27,Associated,1.24116241081556
ppt45,item27,Unassociated,2.10713664391673
ppt46,item27,Associated,1.01499620236565
ppt46,item27,Unassociated,0.730307340273354
ppt47,item27,Associated,2.99718532536622
ppt47,item27,Unassociated,3.37380191970239
ppt48,item27,Associated,2.41002197141422
ppt48,item27,Unassociated,2.75989570968043
ppt49,item27,Associated,2.17429057323392
ppt49,item27,Unassociated,2.61694831349479
ppt50,item27,Associated,3.75966461195252
ppt50,item27,Unassociated,4.41366667053529
ppt51,item27,Associated,2.80253907714951
ppt51,item27,Unassociated,3.55671235058381
ppt52,item27,Associated,3.02677216312263
ppt52,item27,Unassociated,3.01584744371125
ppt53,item27,Associated,2.81256161887327
ppt53,item27,Unassociated,3.00513038258853
ppt54,item27,Associated,2.29226976186731
ppt54,item27,Unassociated,1.94601325614738
ppt55,item27,Associated,3.53241540303887
ppt55,item27,Unassociated,4.07917654913644
ppt56,item27,Associated,3.95643269908488
ppt56,item27,Unassociated,4.53308051853641
ppt57,item27,Associated,1.95819819051782
ppt57,item27,Unassociated,2.06071797088787
ppt58,item27,Associated,1.07428197464213
ppt58,item27,Unassociated,1.59457937888009
ppt59,item27,Associated,1.83496987855477
ppt59,item27,Unassociated,3.04269256300282
ppt60,item27,Associated,2.38439931776143
ppt60,item27,Unassociated,2.36860693043703
ppt61,item27,Associated,2.86112610720733
ppt61,item27,Unassociated,3.68502922410931
ppt62,item27,Associated,3.07612939176566
ppt62,item27,Unassociated,4.07568312189857
ppt63,item27,Associated,3.37528307198695
ppt63,item27,Unassociated,3.26940551193933
ppt64,item27,Associated,2.29717913302952
ppt64,item27,Unassociated,2.663515452327
ppt65,item27,Associated,2.07098992259191
ppt65,item27,Unassociated,1.36030143652281
ppt66,item27,Associated,2.83005256238374
ppt66,item27,Unassociated,2.96307346492997
ppt67,item27,Associated,2.27744114340351
ppt67,item27,Unassociated,1.85405878637211
ppt68,item27,Associated,3.73903524301113
ppt68,item27,Unassociated,3.68578231788577
ppt69,item27,Associated,2.44714743786888
ppt69,item27,Unassociated,2.78117623163777
ppt70,item27,Associated,2.74914427768652
ppt70,item27,Unassociated,3.40491595390311
ppt71,item27,Associated,2.45469855928516
ppt71,item27,Unassociated,2.77426109289179
ppt72,item27,Associated,2.37530693713249
ppt72,item27,Unassociated,2.06903683325162
ppt73,item27,Associated,2.28058600275287
ppt73,item27,Unassociated,2.91797394805203
ppt74,item27,Associated,2.17099446472203
ppt74,item27,Unassociated,1.39035357085525
ppt75,item27,Associated,2.23822983802043
ppt75,item27,Unassociated,1.37501542587156
ppt76,item27,Associated,2.90622553983414
ppt76,item27,Unassociated,2.7326020225636
ppt77,item27,Associated,2.24385579177064
ppt77,item27,Unassociated,2.47827278030259
ppt78,item27,Associated,3.21488319998383
ppt78,item27,Unassociated,2.79621133868254
ppt79,item27,Associated,3.03200108633721
ppt79,item27,Unassociated,2.37669592707635
ppt80,item27,Associated,2.74914987577478
ppt80,item27,Unassociated,2.68240490044101
ppt81,item27,Associated,3.3329172868204
ppt81,item27,Unassociated,2.41390622004542
ppt82,item27,Associated,2.67303974931702
ppt82,item27,Unassociated,2.95588331519292
ppt83,item27,Associated,2.68511366873823
ppt83,item27,Unassociated,3.47620475859519
ppt84,item27,Associated,2.57096741801982
ppt84,item27,Unassociated,1.41307389263077
ppt85,item27,Associated,3.02115854880978
ppt85,item27,Unassociated,3.95722812570624
ppt86,item27,Associated,2.87099415928077
ppt86,item27,Unassociated,2.24335845000934
ppt87,item27,Associated,2.26910627003093
ppt87,item27,Unassociated,2.4608100582208
ppt88,item27,Associated,2.90473609236996
ppt88,item27,Unassociated,2.27161458825768
ppt89,item27,Associated,1.92790512445124
ppt89,item27,Unassociated,2.20791087441069
ppt90,item27,Associated,2.50091698086503
ppt90,item27,Unassociated,3.0602306825821
ppt91,item27,Associated,2.86639875512622
ppt91,item27,Unassociated,2.37203190383358
ppt92,item27,Associated,2.5150082606387
ppt92,item27,Unassociated,3.59892212867732
ppt93,item27,Associated,4.09395313271844
ppt93,item27,Unassociated,3.54085446043688
ppt94,item27,Associated,2.60335437177246
ppt94,item27,Unassociated,3.21819099495012
ppt95,item27,Associated,2.96751029090192
ppt95,item27,Unassociated,3.36338013737696
ppt96,item27,Associated,2.33540024656636
ppt96,item27,Unassociated,2.50792195217045
ppt97,item27,Associated,2.37577780616312
ppt97,item27,Unassociated,1.83101981103921
ppt98,item27,Associated,2.11526990202786
ppt98,item27,Unassociated,2.1069026970641
ppt99,item27,Associated,1.8190039650011
ppt99,item27,Unassociated,1.33413937117348
ppt100,item27,Associated,3.43339259861201
ppt100,item27,Unassociated,2.44330033747817
ppt1,item28,Associated,5.11324878874639
ppt1,item28,Unassociated,5.00732033960387
ppt2,item28,Associated,4.98023087736915
ppt2,item28,Unassociated,4.55626177416196
ppt3,item28,Associated,5.67592739425073
ppt3,item28,Unassociated,6.14638088871077
ppt4,item28,Associated,4.70127326152704
ppt4,item28,Unassociated,4.86106579447129
ppt5,item28,Associated,4.52902847303954
ppt5,item28,Unassociated,5.01450230419008
ppt6,item28,Associated,5.90120731279359
ppt6,item28,Unassociated,6.1100444963013
ppt7,item28,Associated,5.21580042169649
ppt7,item28,Unassociated,4.97128665917503
ppt8,item28,Associated,4.86341841983435
ppt8,item28,Unassociated,5.81754225885416
ppt9,item28,Associated,5.15813237760944
ppt9,item28,Unassociated,5.45407699722247
ppt10,item28,Associated,4.88168936883289
ppt10,item28,Unassociated,5.67313792373015
ppt11,item28,Associated,5.65849711294471
ppt11,item28,Unassociated,7.07833968466942
ppt12,item28,Associated,4.95745606480673
ppt12,item28,Unassociated,5.81846623712097
ppt13,item28,Associated,4.59567735697906
ppt13,item28,Unassociated,4.72674354434257
ppt14,item28,Associated,3.21246358686435
ppt14,item28,Unassociated,2.67462602828438
ppt15,item28,Associated,5.38367453145288
ppt15,item28,Unassociated,6.08005863661934
ppt16,item28,Associated,5.16715175418936
ppt16,item28,Unassociated,5.66964127760008
ppt17,item28,Associated,4.32444421165912
ppt17,item28,Unassociated,4.27988048746993
ppt18,item28,Associated,4.7627101919979
ppt18,item28,Unassociated,5.87972476757715
ppt19,item28,Associated,4.38871824497979
ppt19,item28,Unassociated,5.75343959192557
ppt20,item28,Associated,5.32127820678347
ppt20,item28,Unassociated,5.60078675271579
ppt21,item28,Associated,4.9685474034754
ppt21,item28,Unassociated,5.96184377404268
ppt22,item28,Associated,5.86420933034536
ppt22,item28,Unassociated,6.45620724041907
ppt23,item28,Associated,5.12441519340501
ppt23,item28,Unassociated,5.26791080740381
ppt24,item28,Associated,3.02948918230828
ppt24,item28,Unassociated,3.045475804415
ppt25,item28,Associated,4.95134645355281
ppt25,item28,Unassociated,5.37699635007167
ppt26,item28,Associated,5.11102517971491
ppt26,item28,Unassociated,5.77915291340345
ppt27,item28,Associated,4.69977856667826
ppt27,item28,Unassociated,5.16272227741788
ppt28,item28,Associated,3.07998245225122
ppt28,item28,Unassociated,3.37590718370606
ppt29,item28,Associated,4.26161015185659
ppt29,item28,Unassociated,4.74253914087777
ppt30,item28,Associated,4.76430748241446
ppt30,item28,Unassociated,6.51321052667053
ppt31,item28,Associated,4.88284235172167
ppt31,item28,Unassociated,6.0920673997868
ppt32,item28,Associated,2.91056813148276
ppt32,item28,Unassociated,3.32569153048387
ppt33,item28,Associated,4.67151534586447
ppt33,item28,Unassociated,5.54886444885912
ppt34,item28,Associated,5.6621792825154
ppt34,item28,Unassociated,5.62429805268493
ppt35,item28,Associated,4.13745231913799
ppt35,item28,Unassociated,4.18369195064512
ppt36,item28,Associated,4.73174435760861
ppt36,item28,Unassociated,5.47677286319272
ppt37,item28,Associated,5.61475817408831
ppt37,item28,Unassociated,5.31883956587724
ppt38,item28,Associated,4.73557567087813
ppt38,item28,Unassociated,4.3179340694858
ppt39,item28,Associated,5.10883031775784
ppt39,item28,Unassociated,6.81925457732819
ppt40,item28,Associated,4.60878642433979
ppt40,item28,Unassociated,5.28820838499971
ppt41,item28,Associated,5.54310744740809
ppt41,item28,Unassociated,6.16514532964533
ppt42,item28,Associated,4.93506692175988
ppt42,item28,Unassociated,4.06441761100566
ppt43,item28,Associated,5.4651579385356
ppt43,item28,Unassociated,5.99092391511613
ppt44,item28,Associated,4.65972071154699
ppt44,item28,Unassociated,5.31321335257737
ppt45,item28,Associated,3.46712156964613
ppt45,item28,Unassociated,4.2234690180015
ppt46,item28,Associated,3.52362047752988
ppt46,item28,Unassociated,2.9555626836568
ppt47,item28,Associated,4.34088553683928
ppt47,item28,Unassociated,5.44602629111978
ppt48,item28,Associated,4.77493030778741
ppt48,item28,Unassociated,5.35256614762091
ppt49,item28,Associated,4.71981376807477
ppt49,item28,Unassociated,5.20153576651368
ppt50,item28,Associated,6.19330790623322
ppt50,item28,Unassociated,6.39824979147707
ppt51,item28,Associated,4.69447863306621
ppt51,item28,Unassociated,5.58394995630251
ppt52,item28,Associated,4.0960074941734
ppt52,item28,Unassociated,4.47316370465519
